26-05-2018 11:36:45 	84:CA:BE:F0:FB:95 	student-service : 	WARNING - [1527327405305] User cojacasper failed to log in.
29-06-2018 11:17:44 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263864123] Non-user has tried to sign up for an exam!
29-06-2018 11:17:49 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263869125] Non-user has tried to check financial card!
29-06-2018 11:17:51 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263871126] Non-user has tried to check financial card!
29-06-2018 11:17:56 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263876129] Non-user has tried to check financial card!
29-06-2018 11:18:01 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263881133] Non-user has tried to sign up for an exam!
29-06-2018 11:18:03 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530263883137] User cojacasper failed to log in.
29-06-2018 11:18:03 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263883139] User fsavic logged in successfully
29-06-2018 11:18:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263886142] Signing up for an exam
29-06-2018 11:18:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263888145] Logged out successfully
29-06-2018 11:18:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263888147] User cojacasper logged in successfully
29-06-2018 11:18:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263888149] Signing up for an exam
29-06-2018 11:18:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263893152] Logged out successfully
29-06-2018 11:18:20 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263900157] User cojacasper logged in successfully
29-06-2018 11:18:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263903160] Logged out successfully
29-06-2018 11:18:26 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263906162] Non-user has tried to sign up for an exam!
29-06-2018 11:18:28 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263908165] Non-user has tried to check financial card!
29-06-2018 11:18:32 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263912169] User drstevanovic logged in successfully
29-06-2018 11:18:32 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263912171] Logged out successfully
29-06-2018 11:18:35 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263915175] Non-user has tried to sign up for an exam!
29-06-2018 11:18:39 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530263919178] User fsavic failed to log in.
29-06-2018 11:18:45 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263925181] Non-user has tried to sign up for an exam!
29-06-2018 11:18:48 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263928183] Non-user has tried to check financial card!
29-06-2018 11:18:51 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263931187] User cojacasper logged in successfully
29-06-2018 11:18:51 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263931187] Signing up for an exam
29-06-2018 11:18:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263936189] Checking financial card
29-06-2018 11:18:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263938192] Signing up for an exam
29-06-2018 11:19:01 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263941195] Checking financial card
29-06-2018 11:19:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263946200] Signing up for an exam
29-06-2018 11:19:07 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263947203] Checking financial card
29-06-2018 11:19:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263956209] Logged out successfully
29-06-2018 11:19:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263956209] User cojacasper logged in successfully
29-06-2018 11:19:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263956210] Signing up for an exam
29-06-2018 11:19:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263961211] Signing up for an exam
29-06-2018 11:19:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263964213] Signing up for an exam
29-06-2018 11:19:26 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530263966214] User cojacasper failed to log in.
29-06-2018 11:19:28 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263968215] Checking financial card
29-06-2018 11:19:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263975220] Signing up for an exam
29-06-2018 11:19:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263977223] Logged out successfully
29-06-2018 11:19:37 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530263977225] User fsavic failed to log in.
29-06-2018 11:19:37 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530263977227] Non-user has tried to sign up for an exam!
29-06-2018 11:19:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263980228] User cojacasper logged in successfully
29-06-2018 11:19:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263980228] Checking financial card
29-06-2018 11:19:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263987232] Signing up for an exam
29-06-2018 11:19:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263990234] Checking financial card
29-06-2018 11:19:59 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263999239] Logged out successfully
29-06-2018 11:19:59 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263999241] User cojacasper logged in successfully
29-06-2018 11:19:59 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530263999243] Signing up for an exam
29-06-2018 11:20:02 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264002246] Signing up for an exam
29-06-2018 11:20:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264004248] Checking financial card
29-06-2018 11:20:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264006250] Logged out successfully
29-06-2018 11:20:08 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264008252] Non-user has tried to check financial card!
29-06-2018 11:20:13 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264013255] Non-user has tried to check financial card!
29-06-2018 11:20:21 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264021260] Non-user has tried to check financial card!
29-06-2018 11:20:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264024264] User cojacasper logged in successfully
29-06-2018 11:20:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264024266] Signing up for an exam
29-06-2018 11:20:28 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264028268] Logged out successfully
29-06-2018 11:20:31 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264031269] Non-user has tried to sign up for an exam!
29-06-2018 11:20:33 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264033271] Non-user has tried to check financial card!
29-06-2018 11:20:38 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264038273] Non-user has tried to check financial card!
29-06-2018 11:20:42 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264042275] Non-user has tried to check financial card!
29-06-2018 11:20:45 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264045277] Non-user has tried to check financial card!
29-06-2018 11:20:46 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264046279] User cojacasper logged in successfully
29-06-2018 11:20:46 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264046280] User cojacasper logged in successfully
29-06-2018 11:20:51 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264051281] Checking financial card
29-06-2018 11:20:53 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264053282] Signing up for an exam
29-06-2018 11:20:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264057284] Checking financial card
29-06-2018 11:21:06 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264066286] User fsavic failed to log in.
29-06-2018 11:21:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264069287] Signing up for an exam
29-06-2018 11:21:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264073289] Checking financial card
29-06-2018 11:21:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264074292] Logged out successfully
29-06-2018 11:21:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264074294] User cojacasper logged in successfully
29-06-2018 11:21:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264074296] Signing up for an exam
29-06-2018 11:21:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264076299] Checking financial card
29-06-2018 11:21:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264084306] Signing up for an exam
29-06-2018 11:21:26 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264086308] Checking financial card
29-06-2018 11:21:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264091311] Logged out successfully
29-06-2018 11:21:35 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264095314] Non-user has tried to check financial card!
29-06-2018 11:21:38 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264098316] Non-user has tried to sign up for an exam!
29-06-2018 11:21:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264103320] User fsavic logged in successfully
29-06-2018 11:21:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264103321] Signing up for an exam
29-06-2018 11:21:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264105323] Signing up for an exam
29-06-2018 11:21:49 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264109327] Signing up for an exam
29-06-2018 11:21:53 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264113330] Checking financial card
29-06-2018 11:21:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264116333] Signing up for an exam
29-06-2018 11:22:01 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264121335] Logged out successfully
29-06-2018 11:22:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264126339] User fsavic logged in successfully
29-06-2018 11:22:06 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264126341] Checking financial card
29-06-2018 11:22:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264133345] Signing up for an exam
29-06-2018 11:22:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264138348] Logged out successfully
29-06-2018 11:22:21 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264141352] Non-user has tried to check financial card!
29-06-2018 11:22:23 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264143355] Non-user has tried to sign up for an exam!
29-06-2018 11:22:26 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264146359] User cojacasper failed to log in.
29-06-2018 11:22:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264151364] User fsavic logged in successfully
29-06-2018 11:22:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264151366] Logged out successfully
29-06-2018 11:22:32 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264152368] Non-user has tried to check financial card!
29-06-2018 11:22:37 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264157371] Non-user has tried to sign up for an exam!
29-06-2018 11:22:39 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264159375] Non-user has tried to sign up for an exam!
29-06-2018 11:22:58 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264178384] Non-user has tried to sign up for an exam!
29-06-2018 11:23:03 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264183388] User cojacasper failed to log in.
29-06-2018 11:23:03 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264183390] Non-user has tried to check financial card!
29-06-2018 11:23:06 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264186393] Non-user has tried to check financial card!
29-06-2018 11:23:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264188395] User cojacasper logged in successfully
29-06-2018 11:23:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264193413] Logged out successfully
29-06-2018 11:23:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264193415] User drstevanovic logged in successfully
29-06-2018 11:23:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264193417] Signing up for an exam
29-06-2018 11:23:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264196419] Signing up for an exam
29-06-2018 11:23:20 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264200421] Signing up for an exam
29-06-2018 11:23:22 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264202425] Signing up for an exam
29-06-2018 11:23:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264203428] Signing up for an exam
29-06-2018 11:23:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264204431] Logged out successfully
29-06-2018 11:23:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264204433] User drstevanovic logged in successfully
29-06-2018 11:23:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264204435] Signing up for an exam
29-06-2018 11:23:27 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264207437] Checking financial card
29-06-2018 11:23:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264220445] Signing up for an exam
29-06-2018 11:23:42 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264222447] Checking financial card
29-06-2018 11:23:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264223449] Signing up for an exam
29-06-2018 11:23:46 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264226452] Checking financial card
29-06-2018 11:23:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264230454] Logged out successfully
29-06-2018 11:23:50 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264230455] User fsavic failed to log in.
29-06-2018 11:23:51 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264231456] Non-user has tried to check financial card!
29-06-2018 11:23:55 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264235458] User drstevanovic failed to log in.
29-06-2018 11:23:55 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264235460] Non-user has tried to sign up for an exam!
29-06-2018 11:23:58 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264238464] Non-user has tried to check financial card!
29-06-2018 11:24:01 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264241466] Non-user has tried to check financial card!
29-06-2018 11:24:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264244470] User drstevanovic logged in successfully
29-06-2018 11:24:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264244472] Signing up for an exam
29-06-2018 11:24:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264249475] Signing up for an exam
29-06-2018 11:24:12 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264252478] Checking financial card
29-06-2018 11:24:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264257482] Logged out successfully
29-06-2018 11:24:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264257483] User fsavic logged in successfully
29-06-2018 11:24:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264257485] Signing up for an exam
29-06-2018 11:24:20 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264260487] Signing up for an exam
29-06-2018 11:24:25 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264265490] Checking financial card
29-06-2018 11:24:29 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264269493] Logged out successfully
29-06-2018 11:24:29 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530264269495] User drstevanovic failed to log in.
29-06-2018 11:24:29 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264269497] Non-user has tried to check financial card!
29-06-2018 11:24:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264271500] User drstevanovic logged in successfully
29-06-2018 11:24:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264271502] Logged out successfully
29-06-2018 11:24:35 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264275505] Non-user has tried to check financial card!
29-06-2018 11:24:39 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264279508] Non-user has tried to check financial card!
29-06-2018 11:24:40 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264280510] Non-user has tried to sign up for an exam!
29-06-2018 11:24:41 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264281512] Non-user has tried to sign up for an exam!
29-06-2018 11:24:45 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530264285517] Non-user has tried to sign up for an exam!
29-06-2018 11:24:55 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264295522] User drstevanovic logged in successfully
29-06-2018 11:24:55 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264295523] Signing up for an exam
29-06-2018 11:24:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264296524] Signing up for an exam
29-06-2018 11:24:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264298526] Signing up for an exam
29-06-2018 11:25:00 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264300529] Signing up for an exam
29-06-2018 11:25:02 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264302532] Signing up for an exam
29-06-2018 11:25:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264304535] Logged out successfully
29-06-2018 11:25:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264304537] User fsavic logged in successfully
29-06-2018 11:25:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264304539] User drstevanovic logged in successfully
29-06-2018 11:25:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264309542] Checking financial card
29-06-2018 11:25:13 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264313545] Signing up for an exam
29-06-2018 11:25:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264318548] Signing up for an exam
29-06-2018 11:25:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264323550] Signing up for an exam
29-06-2018 11:25:25 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264325553] Signing up for an exam
29-06-2018 11:25:29 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264329554] Checking financial card
29-06-2018 11:25:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264335559] Signing up for an exam
29-06-2018 11:25:39 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530264339562] Logged out successfully
